Latitude (decimal degrees):	52.486
Longitude (decimal degrees):	-1.890
Elevation (m):	130
Radiation database:	PVGIS-SARAH2


Slope: 52 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	0.6
System losses (%):	0.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20050101:0011,0.0,0.0,0.0,0.0,0.0,5.25,2.55,0.0
20050101:0111,0.0,0.0,0.0,0.0,0.0,4.72,2.69,0.0
20050101:0211,0.0,0.0,0.0,0.0,0.0,4.19,2.97,0.0
20050101:0311,0.0,0.0,0.0,0.0,0.0,4.72,3.17,0.0
20050101:0411,0.0,0.0,0.0,0.0,0.0,5.78,3.24,0.0
20050101:0511,0.0,0.0,0.0,0.0,0.0,6.31,3.38,0.0
20050101:0611,0.0,0.0,0.0,0.0,0.0,6.84,3.52,0.0
20050101:0711,0.0,0.0,0.0,0.0,0.0,7.37,4.07,0.0
20050101:0811,0.0,0.0,0.0,0.0,0.0,7.37,4.34,0.0
20050101:0911,0.0,0.0,2.41,0.12,4.96,7.37,4.69,0.0
20050101:1011,7.03,0.0,23.3,1.13,10.11,7.37,5.1,0.0
20050101:1111,104.52,92.22,101.48,4.73,13.38,7.9,5.72,0.0
20050101:1211,32.05,3.68,66.61,3.25,14.5,7.9,5.79,0.0
20050101:1311,4.8,0.0,18.48,0.9,13.37,8.43,6.41,0.0
20050101:1411,3.76,0.0,16.07,0.78,10.1,8.96,7.1,0.0
20050101:1511,0.28,0.0,6.43,0.31,4.94,9.49,8.07,0.0
20050101:1611,0.0,0.0,0.0,0.0,0.0,10.55,9.31,0.0
20050101:1711,0.0,0.0,0.0,0.0,0.0,10.02,10.14,0.0
20050101:1811,0.0,0.0,0.0,0.0,0.0,7.9,8.83,0.0
20050101:1911,0.0,0.0,0.0,0.0,0.0,6.84,7.45,0.0
20050101:2011,0.0,0.0,0.0,0.0,0.0,5.78,7.52,0.0
20050101:2111,0.0,0.0,0.0,0.0,0.0,5.25,7.72,0.0
20050101:2211,0.0,0.0,0.0,0.0,0.0,5.25,7.52,0.0
20050101:2311,0.0,0.0,0.0,0.0,0.0,4.19,6.97,0.0
20050102:0011,0.0,0.0,0.0,0.0,0.0,4.19,6.69,0.0
20050102:0111,0.0,0.0,0.0,0.0,0.0,3.66,6.62,0.0
20050102:0211,0.0,0.0,0.0,0.0,0.0,3.66,6.55,0.0
20050102:0311,0.0,0.0,0.0,0.0,0.0,3.66,6.34,0.0
20050102:0411,0.0,0.0,0.0,0.0,0.0,3.66,6.14,0.0
20050102:0511,0.0,0.0,0.0,0.0,0.0,3.13,5.93,0.0
20050102:0611,0.0,0.0,0.0,0.0,0.0,3.13,5.93,0.0
20050102:0711,0.0,0.0,0.0,0.0,0.0,3.13,6.0,0.0
20050102:0811,0.0,0.0,0.0,0.0,0.0,3.13,5.79,0.0
20050102:0911,28.12,44.85,18.23,0.9,4.99,3.13,5.59,0.0
20050102:1011,229.47,307.36,92.4,4.58,10.15,3.66,5.59,0.0
20050102:1111,338.03,458.86,131.43,7.27,13.45,4.19,5.17,0.0
20050102:1211,270.17,314.44,158.49,7.35,14.59,5.25,5.1,0.0
20050102:1311,415.11,592.0,143.91,8.49,13.48,5.78,5.52,0.0
20050102:1411,389.1,554.11,133.34,6.73,10.21,5.78,6.14,0.0
20050102:1511,118.61,140.39,77.22,2.58,5.07,5.25,6.0,0.0
20050102:1611,0.0,0.0,0.0,0.0,0.0,4.72,5.38,0.0
20050102:1711,0.0,0.0,0.0,0.0,0.0,4.19,4.9,0.0
20050102:1811,0.0,0.0,0.0,0.0,0.0,3.66,4.55,0.0
20050102:1911,0.0,0.0,0.0,0.0,0.0,3.66,4.41,0.0
20050102:2011,0.0,0.0,0.0,0.0,0.0,3.66,4.07,0.0
20050102:2111,0.0,0.0,0.0,0.0,0.0,3.13,3.93,0.0
20050102:2211,0.0,0.0,0.0,0.0,0.0,3.13,3.93,0.0
20050102:2311,0.0,0.0,0.0,0.0,0.0,3.13,4.14,0.0
20050103:0011,0.0,0.0,0.0,0.0,0.0,3.13,4.14,0.0
20050103:0111,0.0,0.0,0.0,0.0,0.0,3.13,4.07,0.0
20050103:0211,0.0,0.0,0.0,0.0,0.0,3.66,3.86,0.0
20050103:0311,0.0,0.0,0.0,0.0,0.0,4.19,3.72,0.0
20050103:0411,0.0,0.0,0.0,0.0,0.0,4.19,3.72,0.0
20050103:0511,0.0,0.0,0.0,0.0,0.0,4.19,3.72,0.0
20050103:0611,0.0,0.0,0.0,0.0,0.0,4.19,3.86,0.0
20050103:0711,0.0,0.0,0.0,0.0,0.0,5.25,4.41,0.0
20050103:0811,0.0,0.0,0.0,0.0,0.0,5.25,4.55,0.0
20050103:0911,10.2,14.81,15.17,0.74,5.03,5.78,4.62,0.0
20050103:1011,10.61,0.0,30.53,1.49,10.21,6.31,4.76,0.0
20050103:1111,259.83,323.3,137.74,6.61,13.52,7.37,4.28,0.0
20050103:1211,148.38,138.17,130.21,5.98,14.68,7.9,4.14,0.0
20050103:1311,223.04,246.61,152.62,6.69,13.58,8.96,4.41,0.0
20050103:1411,14.97,0.0,39.37,1.92,10.33,8.96,4.9,0.0
20050103:1511,130.18,158.96,82.36,2.7,5.19,8.96,5.03,0.0
20050103:1611,0.0,0.0,0.0,0.0,0.0,8.43,4.83,0.0
20050103:1711,0.0,0.0,0.0,0.0,0.0,7.37,4.83,0.0
20050103:1811,0.0,0.0,0.0,0.0,0.0,7.37,4.97,0.0
20050103:1911,0.0,0.0,0.0,0.0,0.0,6.84,5.38,0.0
20050103:2011,0.0,0.0,0.0,0.0,0.0,6.84,5.52,0.0
20050103:2111,0.0,0.0,0.0,0.0,0.0,6.84,5.86,0.0
20050103:2211,0.0,0.0,0.0,0.0,0.0,6.84,6.14,0.0
20050103:2311,0.0,0.0,0.0,0.0,0.0,6.84,6.34,0.0
20050104:0011,0.0,0.0,0.0,0.0,0.0,7.37,6.69,0.0
20050104:0111,0.0,0.0,0.0,0.0,0.0,7.37,6.83,0.0
20050104:0211,0.0,0.0,0.0,0.0,0.0,7.37,6.9,0.0
20050104:0311,0.0,0.0,0.0,0.0,0.0,7.37,7.17,0.0
20050104:0411,0.0,0.0,0.0,0.0,0.0,7.37,7.45,0.0
20050104:0511,0.0,0.0,0.0,0.0,0.0,7.9,7.72,0.0
20050104:0611,0.0,0.0,0.0,0.0,0.0,7.9,7.79,0.0
20050104:0711,0.0,0.0,0.0,0.0,0.0,8.43,7.86,0.0
20050104:0811,0.0,0.0,0.0,0.0,0.0,8.43,8.0,0.0
20050104:0911,0.51,0.0,7.23,0.35,5.08,8.43,8.0,0.0
20050104:1011,75.3,75.88,69.45,3.21,10.28,8.96,8.0,0.0
20050104:1111,2.76,0.0,13.66,0.66,13.61,9.49,7.79,0.0
20050104:1211,10.43,0.0,30.53,1.49,14.78,9.49,6.97,0.0
20050104:1311,23.98,0.0,56.24,2.74,13.7,9.49,5.66,0.0
20050104:1411,8.49,0.0,26.51,1.29,10.46,8.96,4.14,0.0
20050104:1511,24.96,21.19,37.2,1.68,5.33,8.43,3.66,0.0
20050104:1611,0.0,0.0,0.0,0.0,0.0,6.84,3.59,0.0
20050104:1711,0.0,0.0,0.0,0.0,0.0,5.78,3.59,0.0
20050104:1811,0.0,0.0,0.0,0.0,0.0,4.72,3.31,0.0
20050104:1911,0.0,0.0,0.0,0.0,0.0,3.66,3.17,0.0
20050104:2011,0.0,0.0,0.0,0.0,0.0,3.13,3.1,0.0
20050104:2111,0.0,0.0,0.0,0.0,0.0,2.6,3.24,0.0
20050104:2211,0.0,0.0,0.0,0.0,0.0,2.6,3.31,0.0
20050104:2311,0.0,0.0,0.0,0.0,0.0,2.07,3.17,0.0
20050105:0011,0.0,0.0,0.0,0.0,0.0,2.07,3.24,0.0
20050105:0111,0.0,0.0,0.0,0.0,0.0,2.07,3.31,0.0
20050105:0211,0.0,0.0,0.0,0.0,0.0,2.07,3.45,0.0
20050105:0311,0.0,0.0,0.0,0.0,0.0,2.07,3.38,0.0
20050105:0411,0.0,0.0,0.0,0.0,0.0,2.6,3.31,0.0
20050105:0511,0.0,0.0,0.0,0.0,0.0,2.6,3.31,0.0
20050105:0611,0.0,0.0,0.0,0.0,0.0,2.6,3.38,0.0
20050105:0711,0.0,0.0,0.0,0.0,0.0,3.13,3.66,0.0
20050105:0811,0.0,0.0,0.0,0.0,0.0,3.13,3.93,0.0
20050105:0911,14.2,21.73,15.87,0.78,5.13,3.66,4.41,0.0
20050105:1011,5.65,0.0,20.09,0.98,10.35,4.19,5.1,0.0
20050105:1111,75.16,52.61,90.08,4.3,13.7,5.25,5.52,0.0
20050105:1211,26.3,0.0,59.46,2.89,14.89,5.25,5.59,0.0
20050105:1311,121.21,100.96,118.68,5.44,13.82,5.78,6.0,0.0
20050105:1411,25.07,4.37,53.18,2.58,10.59,6.31,6.21,0.0
20050105:1511,4.15,0.0,16.87,0.82,5.47,6.84,6.62,0.0
20050105:1611,0.0,0.0,0.0,0.0,0.0,6.84,6.76,0.0
20050105:1711,0.0,0.0,0.0,0.0,0.0,7.37,6.76,0.0
20050105:1811,0.0,0.0,0.0,0.0,0.0,7.37,6.69,0.0
20050105:1911,0.0,0.0,0.0,0.0,0.0,7.9,5.59,0.0
20050105:2011,0.0,0.0,0.0,0.0,0.0,7.37,5.38,0.0
20050105:2111,0.0,0.0,0.0,0.0,0.0,6.84,4.9,0.0
20050105:2211,0.0,0.0,0.0,0.0,0.0,6.31,4.55,0.0
20050105:2311,0.0,0.0,0.0,0.0,0.0,5.25,4.41,0.0
20050106:0011,0.0,0.0,0.0,0.0,0.0,4.72,4.07,0.0
20050106:0111,0.0,0.0,0.0,0.0,0.0,4.19,3.86,0.0
20050106:0211,0.0,0.0,0.0,0.0,0.0,3.66,3.24,0.0
20050106:0311,0.0,0.0,0.0,0.0,0.0,3.13,2.83,0.0
20050106:0411,0.0,0.0,0.0,0.0,0.0,3.13,2.97,0.0
20050106:0511,0.0,0.0,0.0,0.0,0.0,3.13,3.17,0.0
20050106:0611,0.0,0.0,0.0,0.0,0.0,3.13,3.24,0.0
20050106:0711,0.0,0.0,0.0,0.0,0.0,3.13,3.45,0.0
20050106:0811,0.0,0.0,0.0,0.0,0.0,3.13,3.66,0.0
20050106:0911,0.79,0.0,8.03,0.39,5.19,4.19,3.79,0.0
20050106:1011,135.56,158.29,86.17,3.91,10.43,5.25,4.34,0.0
20050106:1111,312.03,414.38,136.71,7.24,13.79,6.84,5.03,0.0
20050106:1211,223.29,242.59,154.29,7.08,15.01,7.9,4.69,0.0
20050106:1311,63.48,33.39,91.4,4.38,13.95,8.43,4.97,0.0
20050106:1411,164.46,172.81,124.04,5.08,10.73,8.96,6.34,0.0
20050106:1511,5.13,0.0,19.28,0.94,5.62,9.49,6.55,0.0
20050106:1611,0.0,0.0,0.0,0.0,0.0,9.49,6.97,0.0
20050106:1711,0.0,0.0,0.0,0.0,0.0,10.02,7.38,0.0
20050106:1811,0.0,0.0,0.0,0.0,0.0,10.02,7.59,0.0
20050106:1911,0.0,0.0,0.0,0.0,0.0,10.02,7.72,0.0
20050106:2011,0.0,0.0,0.0,0.0,0.0,9.49,7.79,0.0
20050106:2111,0.0,0.0,0.0,0.0,0.0,9.49,7.79,0.0
20050106:2211,0.0,0.0,0.0,0.0,0.0,9.49,7.59,0.0
20050106:2311,0.0,0.0,0.0,0.0,0.0,9.49,7.52,0.0
20050107:0011,0.0,0.0,0.0,0.0,0.0,10.02,7.31,0.0
20050107:0111,0.0,0.0,0.0,0.0,0.0,10.02,7.31,0.0
20050107:0211,0.0,0.0,0.0,0.0,0.0,10.55,7.52,0.0
20050107:0311,0.0,0.0,0.0,0.0,0.0,10.55,7.66,0.0
20050107:0411,0.0,0.0,0.0,0.0,0.0,10.55,7.59,0.0
20050107:0511,0.0,0.0,0.0,0.0,0.0,10.55,7.24,0.0
20050107:0611,0.0,0.0,0.0,0.0,0.0,10.55,7.17,0.0
20050107:0711,0.0,0.0,0.0,0.0,0.0,11.09,7.72,0.0
20050107:0811,0.0,0.0,0.0,0.0,0.0,11.09,7.72,0.0
20050107:0911,0.0,0.0,4.82,0.23,5.26,11.09,7.72,0.0
20050107:1011,32.8,21.8,50.9,2.46,10.51,11.09,7.93,0.0
20050107:1111,2.73,0.0,13.66,0.66,13.9,11.09,8.0,0.0
20050107:1211,3.71,0.0,16.07,0.78,15.13,11.09,8.07,0.0
20050107:1311,8.02,0.0,25.71,1.25,14.09,11.09,8.21,0.0
20050107:1411,3.05,0.0,14.46,0.7,10.88,11.09,8.34,0.0
20050107:1511,0.27,0.0,6.43,0.31,5.77,11.09,8.48,0.0
20050107:1611,0.0,0.0,0.0,0.0,0.0,11.09,8.41,0.0
20050107:1711,0.0,0.0,0.0,0.0,0.0,11.09,8.41,0.0
20050107:1811,0.0,0.0,0.0,0.0,0.0,10.55,8.41,0.0
20050107:1911,0.0,0.0,0.0,0.0,0.0,10.02,8.83,0.0
20050107:2011,0.0,0.0,0.0,0.0,0.0,10.02,9.03,0.0
20050107:2111,0.0,0.0,0.0,0.0,0.0,10.02,9.38,0.0
20050107:2211,0.0,0.0,0.0,0.0,0.0,10.02,9.72,0.0
20050107:2311,0.0,0.0,0.0,0.0,0.0,10.02,10.07,0.0
20050108:0011,0.0,0.0,0.0,0.0,0.0,10.02,10.28,0.0
20050108:0111,0.0,0.0,0.0,0.0,0.0,10.02,10.41,0.0
20050108:0211,0.0,0.0,0.0,0.0,0.0,9.49,10.83,0.0
20050108:0311,0.0,0.0,0.0,0.0,0.0,10.02,11.17,0.0
20050108:0411,0.0,0.0,0.0,0.0,0.0,10.55,11.45,0.0
20050108:0511,0.0,0.0,0.0,0.0,0.0,8.96,10.76,0.0
20050108:0611,0.0,0.0,0.0,0.0,0.0,7.9,10.21,0.0
20050108:0711,0.0,0.0,0.0,0.0,0.0,7.37,9.52,0.0
20050108:0811,0.0,0.0,0.0,0.0,0.0,6.84,8.55,0.0
20050108:0911,36.35,55.55,22.68,1.1,5.34,5.78,8.83,0.0
20050108:1011,1.03,0.0,8.84,0.43,10.61,5.78,9.38,0.0
20050108:1111,221.91,250.18,136.94,6.41,14.01,5.78,8.41,0.0
20050108:1211,382.01,509.83,157.93,8.84,15.26,6.31,8.07,0.0
20050108:1311,305.52,364.81,167.63,7.78,14.23,6.31,8.21,0.0
20050108:1411,353.48,472.65,147.91,6.88,11.03,6.31,7.38,0.0
20050108:1511,192.89,231.06,112.56,3.36,5.93,5.78,6.69,0.0
20050108:1611,0.0,0.0,0.0,0.0,0.0,5.25,5.86,0.0
20050108:1711,0.0,0.0,0.0,0.0,0.0,4.72,5.38,0.0
20050108:1811,0.0,0.0,0.0,0.0,0.0,4.19,5.17,0.0
20050108:1911,0.0,0.0,0.0,0.0,0.0,4.19,5.24,0.0
20050108:2011,0.0,0.0,0.0,0.0,0.0,3.66,5.24,0.0
20050108:2111,0.0,0.0,0.0,0.0,0.0,3.66,5.52,0.0
20050108:2211,0.0,0.0,0.0,0.0,0.0,4.19,6.0,0.0
20050108:2311,0.0,0.0,0.0,0.0,0.0,4.19,6.41,0.0
20050109:0011,0.0,0.0,0.0,0.0,0.0,4.72,6.69,0.0
20050109:0111,0.0,0.0,0.0,0.0,0.0,5.78,6.76,0.0
20050109:0211,0.0,0.0,0.0,0.0,0.0,5.78,6.83,0.0
20050109:0311,0.0,0.0,0.0,0.0,0.0,6.31,6.62,0.0
20050109:0411,0.0,0.0,0.0,0.0,0.0,6.31,6.41,0.0
20050109:0511,0.0,0.0,0.0,0.0,0.0,6.31,6.14,0.0
20050109:0611,0.0,0.0,0.0,0.0,0.0,6.31,5.72,0.0
20050109:0711,0.0,0.0,0.0,0.0,0.0,5.78,5.17,0.0
20050109:0811,0.0,0.0,0.0,0.0,0.0,5.78,5.31,0.0
20050109:0911,1.88,0.0,11.25,0.55,5.42,6.31,5.31,0.0
20050109:1011,17.32,4.28,39.25,1.92,10.71,6.84,5.59,0.0
20050109:1111,9.36,0.0,28.12,1.37,14.13,7.37,6.07,0.0
20050109:1211,4.12,0.0,16.87,0.82,15.4,7.9,6.0,0.0
20050109:1311,6.25,0.0,21.69,1.06,14.39,8.43,4.83,0.0
20050109:1411,2.45,0.0,12.86,0.63,11.19,8.96,7.03,0.0
20050109:1511,3.74,0.0,16.07,0.78,6.09,9.49,7.03,0.0
20050109:1611,0.0,0.0,0.0,0.0,0.0,9.49,7.17,0.0
20050109:1711,0.0,0.0,0.0,0.0,0.0,10.02,7.03,0.0
20050109:1811,0.0,0.0,0.0,0.0,0.0,11.09,6.9,0.0
20050109:1911,0.0,0.0,0.0,0.0,0.0,11.61,7.66,0.0
20050109:2011,0.0,0.0,0.0,0.0,0.0,12.15,8.0,0.0
20050109:2111,0.0,0.0,0.0,0.0,0.0,12.68,8.21,0.0
20050109:2211,0.0,0.0,0.0,0.0,0.0,12.68,8.55,0.0
20050109:2311,0.0,0.0,0.0,0.0,0.0,12.15,8.69,0.0
20050110:0011,0.0,0.0,0.0,0.0,0.0,12.15,8.83,0.0
20050110:0111,0.0,0.0,0.0,0.0,0.0,12.15,8.9,0.0
20050110:0211,0.0,0.0,0.0,0.0,0.0,11.61,9.03,0.0
20050110:0311,0.0,0.0,0.0,0.0,0.0,11.61,9.24,0.0
20050110:0411,0.0,0.0,0.0,0.0,0.0,11.61,9.24,0.0
20050110:0511,0.0,0.0,0.0,0.0,0.0,11.61,9.03,0.0
20050110:0611,0.0,0.0,0.0,0.0,0.0,11.61,8.55,0.0
20050110:0711,0.0,0.0,0.0,0.0,0.0,11.09,7.59,0.0
20050110:0811,0.0,0.0,0.0,0.0,0.0,11.09,6.9,0.0
20050110:0911,43.3,67.16,25.24,1.21,5.51,11.09,6.14,0.0
20050110:1011,9.17,0.0,28.12,1.37,10.82,11.09,5.45,0.0
20050110:1111,76.1,54.3,93.65,4.5,14.26,11.09,4.48,0.0
20050110:1211,19.44,0.0,48.21,2.35,15.54,11.09,4.83,0.0
20050110:1311,55.92,25.08,88.09,4.26,14.54,11.09,4.34,0.0
20050110:1411,8.39,0.0,26.51,1.29,11.36,11.09,4.0,0.0
20050110:1511,25.78,18.33,41.95,1.92,6.26,10.55,3.52,0.0
20050110:1611,0.0,0.0,0.0,0.0,0.0,9.49,3.24,0.0
20050110:1711,0.0,0.0,0.0,0.0,0.0,8.43,3.31,0.0
20050110:1811,0.0,0.0,0.0,0.0,0.0,7.9,3.38,0.0
20050110:1911,0.0,0.0,0.0,0.0,0.0,7.37,3.72,0.0
20050110:2011,0.0,0.0,0.0,0.0,0.0,6.84,3.79,0.0
20050110:2111,0.0,0.0,0.0,0.0,0.0,6.84,3.79,0.0
20050110:2211,0.0,0.0,0.0,0.0,0.0,6.31,3.79,0.0
20050110:2311,0.0,0.0,0.0,0.0,0.0,5.78,3.79,0.0
20050111:0011,0.0,0.0,0.0,0.0,0.0,5.78,3.93,0.0
20050111:0111,0.0,0.0,0.0,0.0,0.0,6.31,4.0,0.0
20050111:0211,0.0,0.0,0.0,0.0,0.0,6.31,4.0,0.0
20050111:0311,0.0,0.0,0.0,0.0,0.0,6.31,4.0,0.0
20050111:0411,0.0,0.0,0.0,0.0,0.0,5.78,4.14,0.0
20050111:0511,0.0,0.0,0.0,0.0,0.0,5.78,4.07,0.0
20050111:0611,0.0,0.0,0.0,0.0,0.0,5.78,4.21,0.0
20050111:0711,0.0,0.0,0.0,0.0,0.0,6.31,4.69,0.0
20050111:0811,0.0,0.0,0.0,0.0,0.0,6.31,4.97,0.0
20050111:0911,5.5,6.6,13.48,0.66,5.61,6.84,5.52,0.0
20050111:1011,44.86,33.55,59.33,2.86,10.93,7.9,6.28,0.0
20050111:1111,11.3,0.0,32.14,1.56,14.39,8.43,7.03,0.0
20050111:1211,8.09,0.0,25.71,1.25,15.69,9.49,5.93,0.0
20050111:1311,11.58,0.0,32.94,1.6,14.71,10.55,7.72,0.0
20050111:1411,5.76,0.0,20.89,1.02,11.53,12.15,8.69,0.0
20050111:1511,16.84,5.96,37.7,1.8,6.44,12.68,9.52,0.0
20050111:1611,0.0,0.0,0.0,0.0,0.0,11.61,8.21,0.0
20050111:1711,0.0,0.0,0.0,0.0,0.0,8.96,7.24,0.0
20050111:1811,0.0,0.0,0.0,0.0,0.0,7.37,7.1,0.0
20050111:1911,0.0,0.0,0.0,0.0,0.0,7.37,6.97,0.0
20050111:2011,0.0,0.0,0.0,0.0,0.0,7.37,6.97,0.0
20050111:2111,0.0,0.0,0.0,0.0,0.0,6.84,6.97,0.0
20050111:2211,0.0,0.0,0.0,0.0,0.0,6.84,6.9,0.0
20050111:2311,0.0,0.0,0.0,0.0,0.0,6.31,6.83,0.0
20050112:0011,0.0,0.0,0.0,0.0,0.0,6.31,6.97,0.0
20050112:0111,0.0,0.0,0.0,0.0,0.0,5.78,7.17,0.0
20050112:0211,0.0,0.0,0.0,0.0,0.0,5.78,7.03,0.0
20050112:0311,0.0,0.0,0.0,0.0,0.0,5.25,6.69,0.0
20050112:0411,0.0,0.0,0.0,0.0,0.0,4.72,6.62,0.0
20050112:0511,0.0,0.0,0.0,0.0,0.0,4.72,6.69,0.0
20050112:0611,0.0,0.0,0.0,0.0,0.0,4.72,6.83,0.0
20050112:0711,0.0,0.0,0.0,0.0,0.0,4.72,6.55,0.0
20050112:0811,0.0,0.0,0.0,0.0,0.0,5.25,6.9,0.0
20050112:0911,31.12,45.3,23.57,1.13,5.71,5.25,6.97,0.0
20050112:1011,235.33,315.3,97.82,5.08,11.06,6.31,6.76,0.0
20050112:1111,317.82,416.2,141.5,7.67,14.54,6.84,6.55,0.0
20050112:1211,411.24,581.72,149.68,9.54,15.85,7.37,5.93,0.0
20050112:1311,380.12,506.04,165.43,8.92,14.88,7.37,6.83,0.0
20050112:1411,352.0,469.27,152.06,7.27,11.71,7.37,7.1,0.0
20050112:1511,194.4,232.42,115.23,3.72,6.62,6.84,6.41,0.0
20050112:1611,0.0,0.0,0.0,0.0,0.0,6.31,6.0,0.0
20050112:1711,0.0,0.0,0.0,0.0,0.0,5.78,5.79,0.0
20050112:1811,0.0,0.0,0.0,0.0,0.0,5.25,5.72,0.0
20050112:1911,0.0,0.0,0.0,0.0,0.0,5.25,5.45,0.0
20050112:2011,0.0,0.0,0.0,0.0,0.0,4.72,5.31,0.0
20050112:2111,0.0,0.0,0.0,0.0,0.0,4.72,5.1,0.0
20050112:2211,0.0,0.0,0.0,0.0,0.0,4.19,5.17,0.0
20050112:2311,0.0,0.0,0.0,0.0,0.0,4.19,5.03,0.0
20050113:0011,0.0,0.0,0.0,0.0,0.0,3.66,4.69,0.0
20050113:0111,0.0,0.0,0.0,0.0,0.0,3.66,4.21,0.0
20050113:0211,0.0,0.0,0.0,0.0,0.0,3.13,3.79,0.0
20050113:0311,0.0,0.0,0.0,0.0,0.0,2.6,3.45,0.0
20050113:0411,0.0,0.0,0.0,0.0,0.0,2.07,3.31,0.0
20050113:0511,0.0,0.0,0.0,0.0,0.0,2.07,3.17,0.0
20050113:0611,0.0,0.0,0.0,0.0,0.0,2.07,3.1,0.0
20050113:0711,0.0,0.0,0.0,0.0,0.0,2.07,3.24,0.0
20050113:0811,0.0,0.0,0.0,0.0,0.0,2.07,3.17,0.0
20050113:0911,19.14,25.38,21.25,1.02,5.82,2.07,3.03,0.0
20050113:1011,91.04,90.24,78.47,3.68,11.19,3.13,2.97,0.0
20050113:1111,390.41,585.05,112.45,8.53,14.69,4.19,2.76,0.0
20050113:1211,415.65,606.85,143.99,9.74,16.02,5.78,2.97,0.0
20050113:1311,382.08,525.33,163.69,9.11,15.06,6.31,2.9,0.0
20050113:1411,318.5,415.53,155.95,7.12,11.89,6.31,2.69,0.0
20050113:1511,297.8,413.64,126.76,4.5,6.81,6.31,2.07,0.0
20050113:1611,0.0,0.0,0.0,0.0,0.0,4.72,2.0,0.0
20050113:1711,0.0,0.0,0.0,0.0,0.0,3.66,2.0,0.0
20050113:1811,0.0,0.0,0.0,0.0,0.0,2.6,2.0,0.0
20050113:1911,0.0,0.0,0.0,0.0,0.0,2.07,2.0,0.0
20050113:2011,0.0,0.0,0.0,0.0,0.0,2.07,2.07,0.0
20050113:2111,0.0,0.0,0.0,0.0,0.0,2.07,2.07,0.0
20050113:2211,0.0,0.0,0.0,0.0,0.0,1.54,2.07,0.0
20050113:2311,0.0,0.0,0.0,0.0,0.0,1.01,2.07,0.0
20050114:0011,0.0,0.0,0.0,0.0,0.0,0.48,2.07,0.0
20050114:0111,0.0,0.0,0.0,0.0,0.0,0.48,2.21,0.0
20050114:0211,0.0,0.0,0.0,0.0,0.0,0.48,2.28,0.0
20050114:0311,0.0,0.0,0.0,0.0,0.0,0.48,2.34,0.0
20050114:0411,0.0,0.0,0.0,0.0,0.0,1.54,2.41,0.0
20050114:0511,0.0,0.0,0.0,0.0,0.0,2.07,2.41,0.0
20050114:0611,0.0,0.0,0.0,0.0,0.0,2.07,2.55,0.0
20050114:0711,0.0,0.0,0.0,0.0,0.0,2.07,2.97,0.0
20050114:0811,0.0,0.0,0.0,0.0,0.0,2.07,3.1,0.0
20050114:0911,23.15,31.08,22.95,1.1,5.94,2.6,3.38,0.0
20050114:1011,150.93,174.31,94.38,4.42,11.32,3.66,3.72,0.0
20050114:1111,201.2,216.43,137.43,6.53,14.84,4.19,3.59,0.0
20050114:1211,197.23,193.74,153.21,7.2,16.19,5.25,4.97,0.0
20050114:1311,258.34,285.8,168.29,7.78,15.24,5.78,4.69,0.0
20050114:1411,371.13,511.4,149.99,7.7,12.08,6.31,4.48,0.0
20050114:1511,22.6,11.05,42.21,1.99,7.0,5.78,3.72,0.0
20050114:1611,0.08,0.0,5.62,0.27,0.37,5.25,3.66,0.0
20050114:1711,0.0,0.0,0.0,0.0,0.0,4.72,3.93,0.0
20050114:1811,0.0,0.0,0.0,0.0,0.0,4.72,3.93,0.0
20050114:1911,0.0,0.0,0.0,0.0,0.0,5.25,4.07,0.0
20050114:2011,0.0,0.0,0.0,0.0,0.0,5.25,4.07,0.0
20050114:2111,0.0,0.0,0.0,0.0,0.0,5.25,4.07,0.0
20050114:2211,0.0,0.0,0.0,0.0,0.0,5.78,4.07,0.0
20050114:2311,0.0,0.0,0.0,0.0,0.0,5.78,4.07,0.0
20050115:0011,0.0,0.0,0.0,0.0,0.0,6.31,4.07,0.0
20050115:0111,0.0,0.0,0.0,0.0,0.0,6.31,4.07,0.0
20050115:0211,0.0,0.0,0.0,0.0,0.0,6.84,4.14,0.0
20050115:0311,0.0,0.0,0.0,0.0,0.0,6.84,4.21,0.0
20050115:0411,0.0,0.0,0.0,0.0,0.0,7.37,4.28,0.0
20050115:0511,0.0,0.0,0.0,0.0,0.0,7.37,4.28,0.0
20050115:0611,0.0,0.0,0.0,0.0,0.0,7.9,4.21,0.0
20050115:0711,0.0,0.0,0.0,0.0,0.0,7.37,4.07,0.0
20050115:0811,0.0,0.0,0.0,0.0,0.0,7.37,4.0,0.0
20050115:0911,0.0,0.0,3.21,0.16,6.07,7.9,3.86,0.0
20050115:1011,11.32,0.0,32.14,1.56,11.47,7.9,3.72,0.0
20050115:1111,12.92,0.0,35.35,1.72,15.0,8.43,3.86,0.0
20050115:1211,20.47,0.0,49.81,2.42,16.37,9.49,5.03,0.0
20050115:1311,14.47,0.0,38.57,1.88,15.43,10.02,4.97,0.0
20050115:1411,16.52,0.0,42.58,2.07,12.28,10.55,4.76,0.0
20050115:1511,1.0,0.0,8.84,0.43,7.2,10.55,3.93,0.0
20050115:1611,0.0,0.0,1.61,0.08,0.57,10.02,3.86,0.0
20050115:1711,0.0,0.0,0.0,0.0,0.0,8.96,3.72,0.0
